Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose
2,256,OMP,0.0005468,0.001008
3,256,OMP,0.0005256,0.0006774000000000001
4,256,OMP,0.000429,0.0007882
5,256,OMP,0.0004326,0.0005842000000000001
6,256,OMP,0.0004378,0.0005464
7,256,OMP,0.000468,0.0006024
8,256,OMP,0.0004581999999999999,0.0006526
9,256,OMP,0.0004762,0.000597
10,256,OMP,0.0005282,0.0005982
11,256,OMP,0.0005256,0.0005832
12,256,OMP,0.0007144,0.0006614
13,256,OMP,0.0006548,0.0006656
14,256,OMP,0.0005968,0.0006794
15,256,OMP,0.0005608,0.0006582000000000001
16,256,OMP,0.0005436,0.0006202000000000001
17,256,OMP,0.0005422000000000001,0.0006466
18,256,OMP,0.0006838,0.0006533999999999999
19,256,OMP,0.000602,0.0006382
20,256,OMP,0.0007038000000000001,0.000666
21,256,OMP,0.000781,0.0006665999999999999
22,256,OMP,0.0007354,0.0006590000000000001
23,256,OMP,0.0007052,0.0006163999999999999
24,256,OMP,0.0007888000000000001,0.0006256
25,256,OMP,0.0008247999999999999,0.0005840000000000001
26,256,OMP,0.0007906,0.0006569999999999999
27,256,OMP,0.0009288000000000001,0.0006443999999999999
28,256,OMP,0.0008128,0.000647
29,256,OMP,0.0008912,0.0006592000000000001
30,256,OMP,0.0007903999999999999,0.0006215999999999999
31,256,OMP,0.0010146,0.0006498000000000001
32,256,OMP,0.0009752000000000001,0.00066
33,256,OMP,0.0009516,0.0006295999999999999
34,256,OMP,0.0009380000000000001,0.0006078
35,256,OMP,0.0011032,0.0006176
36,256,OMP,0.0011214,0.0006714000000000001
37,256,OMP,0.0011522,0.0006662
38,256,OMP,0.0012242,0.0006506
39,256,OMP,0.001115,0.0006760000000000001
40,256,OMP,0.0010426,0.0006298
41,256,OMP,0.0013354,0.0006768
42,256,OMP,0.0012916,0.0006416
43,256,OMP,0.0014702,0.0006676000000000001
44,256,OMP,0.0015346,0.0006490000000000001
45,256,OMP,0.0014656,0.0006760000000000001
46,256,OMP,0.0013225999999999997,0.0006652
47,256,OMP,0.0014504000000000001,0.0006877999999999999
48,256,OMP,0.0011488000000000002,0.0006476000000000001
49,256,OMP,0.0013288000000000002,0.0006676
50,256,OMP,0.0014742,0.000642
51,256,OMP,0.0012174,0.0006639999999999999
52,256,OMP,0.0012168,0.0006134
53,256,OMP,0.0010706000000000001,0.0005988
54,256,OMP,0.001228,0.0006376
55,256,OMP,0.0011484,0.00062
56,256,OMP,0.0014106000000000001,0.0006444
57,256,OMP,0.0012342,0.000625
58,256,OMP,0.0011995999999999999,0.0006192000000000001
59,256,OMP,0.0016106000000000002,0.000619
60,256,OMP,0.0014528,0.0006224000000000001
61,256,OMP,0.0016836,0.000658
62,256,OMP,0.0016862000000000001,0.0006822
63,256,OMP,0.0015528,0.0006341999999999999
64,256,OMP,0.0015734000000000002,0.0005903999999999999
65,256,OMP,0.001659,0.0006201999999999999
66,256,OMP,0.0017494000000000003,0.000614
67,256,OMP,0.0028044,0.0006432
68,256,OMP,0.0024536000000000002,0.0005446
69,256,OMP,0.0038615999999999998,0.0021172
70,256,OMP,0.0067058000000000005,0.0022760000000000002
71,256,OMP,0.006956799999999999,0.0049426
72,256,OMP,0.0080548,0.0076558
73,256,OMP,0.009686799999999999,0.009433
74,256,OMP,0.009837,0.0094404
75,256,OMP,0.0100632,0.0094786
76,256,OMP,0.010694400000000001,0.009507999999999999
77,256,OMP,0.011531600000000001,0.008592
78,256,OMP,0.0116446,0.0085808
79,256,OMP,0.011630000000000001,0.0095776
80,256,OMP,0.01064,0.009539200000000001
81,256,OMP,0.011058799999999999,0.0094894
82,256,OMP,0.0117886,0.0096252
83,256,OMP,0.011482599999999999,0.009586800000000001
84,256,OMP,0.0116558,0.0096318
85,256,OMP,0.0127728,0.0091914
86,256,OMP,0.011042199999999999,0.0097012
87,256,OMP,0.011553200000000001,0.009529399999999999
88,256,OMP,0.013186799999999999,0.008641
89,256,OMP,0.0114048,0.0086186
90,256,OMP,0.012667800000000002,0.0076690000000000005
91,256,OMP,0.012323400000000002,0.009668
92,256,OMP,0.0133112,0.0096662
93,256,OMP,0.0124308,0.0087116
94,256,OMP,0.0142692,0.006723799999999999
95,256,OMP,0.012825,0.010618800000000001
96,256,OMP,0.0109974,0.009626
1,512,SEQ,0.0022626,0.0045394
1,512,OMP,0.0019192,0.0038618
2,512,OMP,0.0015462,0.0038627999999999996
3,512,OMP,0.0010149999999999998,0.0025666
4,512,OMP,0.000899,0.0022816000000000004
5,512,OMP,0.0008166,0.0017092
6,512,OMP,0.000754,0.0015657999999999998
7,512,OMP,0.0007486000000000001,0.0013466
8,512,OMP,0.0006876,0.0021560000000000004
9,512,OMP,0.0006792,0.001319
10,512,OMP,0.0007112,0.0012858
11,512,OMP,0.0007061999999999999,0.0015585999999999998
12,512,OMP,0.0007358,0.0012298
13,512,OMP,0.000699,0.0012342
14,512,OMP,0.000753,0.0012822
15,512,OMP,0.0007089999999999999,0.0013302
16,512,OMP,0.0006885999999999999,0.002543
17,512,OMP,0.000801,0.0016584000000000002
18,512,OMP,0.0007526000000000002,0.0015271999999999998
19,512,OMP,0.000806,0.0015788
20,512,OMP,0.0007418,0.0015726
21,512,OMP,0.0008334,0.0014692
22,512,OMP,0.0008605999999999999,0.0015814000000000002
23,512,OMP,0.0009176,0.0015875999999999998
24,512,OMP,0.0008952,0.0016070000000000001
25,512,OMP,0.0009336,0.001712
26,512,OMP,0.0009239999999999998,0.0018013999999999999
27,512,OMP,0.0008774000000000001,0.0017376
28,512,OMP,0.0009686,0.0018584
29,512,OMP,0.000945,0.0021192
30,512,OMP,0.000941,0.0022924
31,512,OMP,0.0008656,0.0022308000000000002
32,512,OMP,0.000835,0.0031294
33,512,OMP,0.0009788,0.0027906
34,512,OMP,0.0008983999999999999,0.0021914
35,512,OMP,0.0009924,0.0021696
36,512,OMP,0.0011010000000000002,0.0022005999999999996
37,512,OMP,0.0011057999999999999,0.0024205999999999997
38,512,OMP,0.0011237999999999999,0.0023246
39,512,OMP,0.0011283999999999999,0.0024890000000000003
40,512,OMP,0.0011794,0.0024973999999999994
41,512,OMP,0.0011762,0.0024472
42,512,OMP,0.0011317999999999999,0.002528
43,512,OMP,0.0012243999999999998,0.0026602
44,512,OMP,0.0013080000000000001,0.002678
45,512,OMP,0.0012274,0.0026312
46,512,OMP,0.0012323999999999998,0.002613
47,512,OMP,0.0011985999999999998,0.0027938
48,512,OMP,0.0011944,0.0026102
49,512,OMP,0.0011226,0.0026436000000000003
50,512,OMP,0.0012106,0.0025452
51,512,OMP,0.0012368000000000001,0.0026898
52,512,OMP,0.0013289999999999999,0.0028696
53,512,OMP,0.0012196000000000002,0.0027097999999999996
54,512,OMP,0.0012330000000000002,0.0026798000000000004
55,512,OMP,0.0012168,0.002769
56,512,OMP,0.001408,0.0032908
57,512,OMP,0.0013503999999999999,0.0028896
58,512,OMP,0.0013149999999999998,0.0029338
59,512,OMP,0.0012806000000000002,0.002719
60,512,OMP,0.00128,0.0026249999999999997
61,512,OMP,0.001309,0.0028438
62,512,OMP,0.0013332,0.002661
63,512,OMP,0.0015428,0.0032222
64,512,OMP,0.001401,0.0029548000000000005
65,512,OMP,0.0013926000000000001,0.00276
66,512,OMP,0.0018362,0.002728
67,512,OMP,0.0020136,0.0033035999999999994
68,512,OMP,0.0093422,0.004097999999999999
69,512,OMP,0.00417,0.004334599999999999
70,512,OMP,0.0048801999999999995,0.0036575999999999996
71,512,OMP,0.0084938,0.0067112000000000005
72,512,OMP,0.0106094,0.00723
73,512,OMP,0.0119772,0.0076159999999999995
74,512,OMP,0.010359400000000001,0.009598199999999998
75,512,OMP,0.0113516,0.008985400000000001
76,512,OMP,0.011973000000000001,0.0081012
77,512,OMP,0.0106748,0.0102354
78,512,OMP,0.011950800000000001,0.0094832
79,512,OMP,0.0114116,0.009405
80,512,OMP,0.0118464,0.0100336
81,512,OMP,0.013418000000000003,0.009387
82,512,OMP,0.013364199999999998,0.007954
83,512,OMP,0.0121394,0.00965
84,512,OMP,0.0109588,0.0114538
85,512,OMP,0.013833799999999999,0.010018800000000001
86,512,OMP,0.0123798,0.0110688
87,512,OMP,0.011571999999999999,0.008936000000000001
88,512,OMP,0.014199600000000001,0.0084306
89,512,OMP,0.012575600000000001,0.0110426
90,512,OMP,0.0135318,0.0088878
91,512,OMP,0.0122402,0.0116882
92,512,OMP,0.0123902,0.012220600000000002
93,512,OMP,0.0127584,0.00887
94,512,OMP,0.014014599999999999,0.010641399999999999
95,512,OMP,0.010952800000000002,0.013342799999999998
96,512,OMP,0.0116758,0.011137600000000001
1,1024,SEQ,0.0057139999999999995,0.021428999999999997
1,1024,OMP,0.0036956000000000003,0.010810799999999999
2,1024,OMP,0.0040278,0.0132766
3,1024,OMP,0.0034043999999999997,0.010423600000000002
4,1024,OMP,0.0025264000000000003,0.009031800000000001
5,1024,OMP,0.0023732000000000002,0.007883999999999999
6,1024,OMP,0.0019958,0.006747599999999999
7,1024,OMP,0.0017148,0.0059146
8,1024,OMP,0.0015896,0.005636
9,1024,OMP,0.0013219999999999998,0.004947999999999999
10,1024,OMP,0.0011979999999999998,0.004288
11,1024,OMP,0.0012558,0.004149
12,1024,OMP,0.0012744,0.0044957999999999994
13,1024,OMP,0.0012614,0.004106
14,1024,OMP,0.0012198,0.0038482000000000004
15,1024,OMP,0.0011702000000000001,0.0032510000000000004
16,1024,OMP,0.0012376000000000002,0.017108400000000003
17,1024,OMP,0.0010370000000000002,0.0030968
18,1024,OMP,0.0011178,0.0038474
19,1024,OMP,0.0010463999999999998,0.0033436
20,1024,OMP,0.0010714,0.0029110000000000004
21,1024,OMP,0.0010596000000000002,0.0049844
22,1024,OMP,0.0010516,0.0052876
23,1024,OMP,0.0010154,0.0029652
24,1024,OMP,0.0010642,0.003
25,1024,OMP,0.0011146,0.004049
26,1024,OMP,0.001101,0.004286
27,1024,OMP,0.0010416,0.0034933999999999994
28,1024,OMP,0.0010442,0.0031586
29,1024,OMP,0.0012032000000000002,0.0030488
30,1024,OMP,0.001116,0.0032228
31,1024,OMP,0.0010688,0.0047944
32,1024,OMP,0.0011591999999999998,0.014740999999999999
33,1024,OMP,0.0011526,0.005302599999999999
34,1024,OMP,0.0012168,0.0037416000000000003
35,1024,OMP,0.0011216,0.003602
36,1024,OMP,0.00112,0.0038224
37,1024,OMP,0.0011200000000000001,0.0038489999999999996
38,1024,OMP,0.0011566,0.004040200000000001
39,1024,OMP,0.0011412,0.0040044
40,1024,OMP,0.0012273999999999998,0.0042564
41,1024,OMP,0.0013056,0.0054486
42,1024,OMP,0.0012044,0.006530800000000001
43,1024,OMP,0.0012804,0.006627799999999999
44,1024,OMP,0.0012587999999999998,0.0059512
45,1024,OMP,0.0012766,0.0045142
46,1024,OMP,0.0013540000000000002,0.004229800000000001
47,1024,OMP,0.001292,0.004293399999999999
48,1024,OMP,0.001357,0.0043397999999999996
49,1024,OMP,0.0013718,0.004398
50,1024,OMP,0.0013549999999999999,0.0047228
51,1024,OMP,0.001435,0.004457399999999999
52,1024,OMP,0.0013571999999999998,0.004539799999999999
53,1024,OMP,0.0014118000000000002,0.0049256000000000005
54,1024,OMP,0.0014494,0.0048113999999999995
55,1024,OMP,0.0014684,0.004869
56,1024,OMP,0.0013999999999999998,0.0051104
57,1024,OMP,0.0014763999999999999,0.005254
58,1024,OMP,0.001512,0.0055634
59,1024,OMP,0.001527,0.005236800000000001
60,1024,OMP,0.0016076,0.005287200000000001
61,1024,OMP,0.0015418,0.0073846
62,1024,OMP,0.0015118000000000002,0.010192999999999999
63,1024,OMP,0.0015568000000000001,0.0136706
64,1024,OMP,0.0015708,0.0176506
65,1024,OMP,0.0026930000000000005,0.011144999999999999
66,1024,OMP,0.0026236,0.011295999999999999
67,1024,OMP,0.0035112000000000003,0.0085194
68,1024,OMP,0.010461999999999999,0.0068746
69,1024,OMP,0.004528599999999999,0.0065742000000000005
70,1024,OMP,0.010425199999999999,0.0063653999999999985
71,1024,OMP,0.0120422,0.008466999999999999
72,1024,OMP,0.014456199999999999,0.0117644
73,1024,OMP,0.0133776,0.0108684
74,1024,OMP,0.0182352,0.012206600000000001
75,1024,OMP,0.0175566,0.0133962
76,1024,OMP,0.019069799999999998,0.0131072
77,1024,OMP,0.0170406,0.013172600000000001
78,1024,OMP,0.016137000000000002,0.0148086
79,1024,OMP,0.017587600000000002,0.0138076
80,1024,OMP,0.017838600000000003,0.0138594
81,1024,OMP,0.0168628,0.0128352
82,1024,OMP,0.0191118,0.013323799999999997
83,1024,OMP,0.0173198,0.0163068
84,1024,OMP,0.0172486,0.014688399999999999
85,1024,OMP,0.0188748,0.013789000000000001
86,1024,OMP,0.018734,0.0147146
87,1024,OMP,0.0196062,0.012914600000000002
88,1024,OMP,0.019695999999999998,0.012473000000000001
89,1024,OMP,0.018492,0.013447999999999998
90,1024,OMP,0.0191484,0.0143348
91,1024,OMP,0.018585,0.012593400000000001
92,1024,OMP,0.0190644,0.014771000000000001
93,1024,OMP,0.0196804,0.0144616
94,1024,OMP,0.0184544,0.0134408
95,1024,OMP,0.0192572,0.013494200000000001
96,1024,OMP,0.019906600000000003,0.0134988
1,2048,SEQ,0.026212999999999997,0.09411399999999999
1,2048,OMP,0.014912199999999997,0.043332600000000006
2,2048,OMP,0.012823999999999999,0.0249882
3,2048,OMP,0.0119288,0.0206078
4,2048,OMP,0.009879599999999999,0.0199352
5,2048,OMP,0.008693200000000002,0.0163388
6,2048,OMP,0.0080896,0.015609000000000001
7,2048,OMP,0.006662199999999998,0.0145448
8,2048,OMP,0.006004000000000001,0.0182408
9,2048,OMP,0.0058112,0.0129492
10,2048,OMP,0.0052836,0.012565799999999998
11,2048,OMP,0.0047568,0.0131986
12,2048,OMP,0.0046114,0.012558
13,2048,OMP,0.0042970000000000005,0.0118412
14,2048,OMP,0.0040306000000000005,0.0106716
15,2048,OMP,0.0038795999999999995,0.010728399999999999
16,2048,OMP,0.0036754,0.0366856
17,2048,OMP,0.0035539999999999994,0.0104596
18,2048,OMP,0.0034306000000000002,0.0091748
19,2048,OMP,0.0033738000000000006,0.0098066
20,2048,OMP,0.0032056000000000003,0.0097288
21,2048,OMP,0.0031087999999999997,0.0111284
22,2048,OMP,0.003032,0.0084074
23,2048,OMP,0.0029302,0.009319000000000001
24,2048,OMP,0.0028505999999999996,0.0101274
25,2048,OMP,0.0027408,0.0082954
26,2048,OMP,0.002792,0.0084654
27,2048,OMP,0.0026668,0.007603
28,2048,OMP,0.0026977999999999998,0.0080268
29,2048,OMP,0.0027142,0.007651200000000001
30,2048,OMP,0.0026068,0.007253200000000001
31,2048,OMP,0.0025212000000000004,0.023024
32,2048,OMP,0.0024716,0.0748536
33,2048,OMP,0.0025030000000000005,0.024395800000000002
34,2048,OMP,0.0025670000000000003,0.006851399999999999
35,2048,OMP,0.0024327999999999997,0.006884400000000001
36,2048,OMP,0.002498,0.0076112
37,2048,OMP,0.0024744,0.007721400000000001
38,2048,OMP,0.0023742,0.006603199999999999
39,2048,OMP,0.0023636000000000004,0.0067994
40,2048,OMP,0.0023796,0.0066771999999999995
41,2048,OMP,0.0023516,0.006676800000000001
42,2048,OMP,0.0023392,0.0110478
43,2048,OMP,0.0022948,0.0108946
44,2048,OMP,0.0022542000000000005,0.0072876
45,2048,OMP,0.0023539999999999998,0.0066198
46,2048,OMP,0.0023076,0.006976399999999999
47,2048,OMP,0.0023638,0.0067312
48,2048,OMP,0.0023752,0.0075444
49,2048,OMP,0.0023238,0.007902000000000001
50,2048,OMP,0.0022984000000000004,0.007867200000000001
51,2048,OMP,0.0023487999999999994,0.0088876
52,2048,OMP,0.0024288,0.0082504
53,2048,OMP,0.002327,0.0070214
54,2048,OMP,0.0023334000000000002,0.0061494
55,2048,OMP,0.0023705999999999996,0.0061466
56,2048,OMP,0.0023614,0.0071016
57,2048,OMP,0.002418,0.006705600000000001
58,2048,OMP,0.0023822,0.006577000000000001
59,2048,OMP,0.0023484,0.005931400000000001
60,2048,OMP,0.0023767999999999997,0.005676
61,2048,OMP,0.0023518000000000002,0.0064274
62,2048,OMP,0.0033066000000000007,0.026093800000000007
63,2048,OMP,0.0043248,0.031336
64,2048,OMP,0.005204599999999999,0.06430580000000001
65,2048,OMP,0.0025107999999999997,0.0287642
66,2048,OMP,0.007961800000000002,0.0305248
67,2048,OMP,0.010904800000000001,0.0078896
68,2048,OMP,0.005203600000000001,0.006294800000000001
69,2048,OMP,0.015504400000000002,0.008628
70,2048,OMP,0.0118972,0.009137800000000001
71,2048,OMP,0.009918399999999999,0.008316
72,2048,OMP,0.0196322,0.0107686
73,2048,OMP,0.017902,0.011173800000000001
74,2048,OMP,0.0184976,0.0141606
75,2048,OMP,0.018980999999999998,0.013405
76,2048,OMP,0.019191,0.014841799999999999
77,2048,OMP,0.0191244,0.013825399999999998
78,2048,OMP,0.019561000000000002,0.0129378
79,2048,OMP,0.019407999999999998,0.0136544
80,2048,OMP,0.020713600000000002,0.0125082
81,2048,OMP,0.0202332,0.014203799999999999
82,2048,OMP,0.0199876,0.016842799999999998
83,2048,OMP,0.0202726,0.016029599999999998
84,2048,OMP,0.019691999999999998,0.0184168
85,2048,OMP,0.020717600000000003,0.017161199999999998
86,2048,OMP,0.020766600000000003,0.017412999999999998
87,2048,OMP,0.020211800000000002,0.0169876
88,2048,OMP,0.020702199999999997,0.013592200000000002
89,2048,OMP,0.0202326,0.0141208
90,2048,OMP,0.020213400000000003,0.014813000000000002
91,2048,OMP,0.021301599999999997,0.0124556
92,2048,OMP,0.0201208,0.014063599999999999
93,2048,OMP,0.0212808,0.0133786
94,2048,OMP,0.021009399999999998,0.0123142
95,2048,OMP,0.020453,0.0144622
96,2048,OMP,0.0205708,0.013733800000000001
1,4096,SEQ,0.22142599999999998,0.3723572
1,4096,OMP,0.07823659999999999,0.1906644
2,4096,OMP,0.052698,0.0994384
3,4096,OMP,0.0388706,0.0741182
4,4096,OMP,0.033475200000000004,0.0549492
5,4096,OMP,0.0283904,0.0497628
6,4096,OMP,0.025172,0.0425384
7,4096,OMP,0.022779,0.0391434
8,4096,OMP,0.0204288,0.0433572
9,4096,OMP,0.0191482,0.0333436
10,4096,OMP,0.018237800000000002,0.028754800000000004
11,4096,OMP,0.0170378,0.028129599999999998
12,4096,OMP,0.0164194,0.0241446
13,4096,OMP,0.014591799999999999,0.0282466
14,4096,OMP,0.0148346,0.023752799999999998
15,4096,OMP,0.0137914,0.021594400000000003
16,4096,OMP,0.013228400000000001,0.05380120000000001
17,4096,OMP,0.0121558,0.020052399999999998
18,4096,OMP,0.011958600000000002,0.021493400000000003
19,4096,OMP,0.011121200000000001,0.0193936
20,4096,OMP,0.0112122,0.0186202
21,4096,OMP,0.0106648,0.03228400000000001
22,4096,OMP,0.010251399999999999,0.028827
23,4096,OMP,0.010339200000000002,0.0179682
24,4096,OMP,0.0097608,0.0204422
25,4096,OMP,0.0096862,0.017240600000000002
26,4096,OMP,0.009235,0.0196428
27,4096,OMP,0.0091064,0.0172312
28,4096,OMP,0.008932,0.0162406
29,4096,OMP,0.0083138,0.017255200000000002
30,4096,OMP,0.0083012,0.0161728
31,4096,OMP,0.0080026,0.0415456
32,4096,OMP,0.008055000000000001,0.10468340000000001
33,4096,OMP,0.007717800000000001,0.043474
34,4096,OMP,0.007577800000000001,0.0161968
35,4096,OMP,0.0074108,0.016177599999999997
36,4096,OMP,0.007335400000000001,0.0156136
37,4096,OMP,0.007288199999999999,0.016953799999999998
38,4096,OMP,0.006897,0.0183124
39,4096,OMP,0.0070231999999999985,0.0155172
40,4096,OMP,0.0067540000000000005,0.017145
41,4096,OMP,0.006662799999999999,0.0158516
42,4096,OMP,0.0065468,0.022788799999999998
43,4096,OMP,0.0065888000000000006,0.0278016
44,4096,OMP,0.0066522,0.0146722
45,4096,OMP,0.0062331999999999995,0.015513599999999999
46,4096,OMP,0.0063124,0.0170192
47,4096,OMP,0.006224200000000001,0.0158054
48,4096,OMP,0.006058599999999999,0.022005599999999997
49,4096,OMP,0.005975599999999999,0.0155166
50,4096,OMP,0.0059074,0.016044999999999997
51,4096,OMP,0.005941200000000001,0.0251838
52,4096,OMP,0.0057276,0.015209400000000001
53,4096,OMP,0.0058192,0.017918200000000002
54,4096,OMP,0.005747,0.0149922
55,4096,OMP,0.0056435999999999995,0.0158844
56,4096,OMP,0.005763,0.016344
57,4096,OMP,0.0054858,0.0177762
58,4096,OMP,0.0056452,0.0157442
59,4096,OMP,0.005510200000000001,0.0148136
60,4096,OMP,0.0054358,0.014531800000000001
61,4096,OMP,0.0055688000000000005,0.03885960000000001
62,4096,OMP,0.0055358000000000004,0.07707919999999999
63,4096,OMP,0.009167600000000001,0.11239460000000001
64,4096,OMP,0.0080898,0.2139066
65,4096,OMP,0.0053904,0.1034306
66,4096,OMP,0.007743600000000001,0.08952600000000001
67,4096,OMP,0.0088618,0.0434962
68,4096,OMP,0.012532199999999999,0.0198064
69,4096,OMP,0.019386399999999998,0.0164716
70,4096,OMP,0.0166308,0.015909
71,4096,OMP,0.021129600000000002,0.0163188
72,4096,OMP,0.0163184,0.0199108
73,4096,OMP,0.021483199999999997,0.0231776
74,4096,OMP,0.0229272,0.0194784
75,4096,OMP,0.018454400000000003,0.0200724
76,4096,OMP,0.018774000000000002,0.018346599999999998
77,4096,OMP,0.0236982,0.019592599999999998
78,4096,OMP,0.023219200000000002,0.018594199999999998
79,4096,OMP,0.0217756,0.021701199999999997
80,4096,OMP,0.022903199999999995,0.0205862
81,4096,OMP,0.022649,0.020097
82,4096,OMP,0.022203800000000003,0.020368999999999998
83,4096,OMP,0.0216088,0.020594
84,4096,OMP,0.0215246,0.0268536
85,4096,OMP,0.022807,0.0502312
86,4096,OMP,0.022437799999999997,0.0364562
87,4096,OMP,0.023320999999999998,0.0208494
88,4096,OMP,0.0227768,0.0206308
89,4096,OMP,0.022596800000000004,0.0219062
90,4096,OMP,0.021933,0.022267000000000002
91,4096,OMP,0.0223342,0.022855
92,4096,OMP,0.0232686,0.0210128
93,4096,OMP,0.0219502,0.0234356
94,4096,OMP,0.024007399999999998,0.024574
95,4096,OMP,0.0236066,0.026828400000000002
96,4096,OMP,0.0230406,0.026206200000000002
