Processes,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose
69,64,MPI DT,0.0013881999999999998,0.0008820000000000002
70,64,MPI DT,0.0010452,0.0008838
71,64,MPI DT,0.001475,0.000832
72,64,MPI DT,0.0014646,0.0009722000000000001
73,64,MPI DT,0.0012456,0.0009974
74,64,MPI DT,0.0011328000000000002,0.0008786
75,64,MPI DT,0.0012553999999999998,0.000809
76,64,MPI DT,0.0013067999999999999,0.0008154
77,64,MPI DT,0.0040138,0.0008538
78,64,MPI DT,0.0012936,0.0009854
79,64,MPI DT,0.0013236,0.0009988
80,64,MPI DT,0.0016966,0.0009402000000000001
81,64,MPI DT,0.0014422,0.0010612
82,64,MPI DT,0.0017427999999999999,0.0008659999999999999
83,64,MPI DT,0.0013076,0.0010701999999999999
84,64,MPI DT,0.0029406000000000002,0.0029372
85,64,MPI DT,0.0041842,0.0010532
86,64,MPI DT,0.005756800000000001,0.006270199999999999
87,64,MPI DT,0.0016089999999999998,0.0012184000000000001
88,64,MPI DT,0.0010563999999999999,0.0012268
89,64,MPI DT,0.007205199999999999,0.006307200000000001
90,64,MPI DT,0.0113942,0.0036567999999999995
91,64,MPI DT,0.014912799999999999,0.0127144
92,64,MPI DT,0.013825599999999999,0.016416399999999998
93,64,MPI DT,0.010459200000000002,0.006233400000000001
94,64,MPI DT,0.038301600000000005,0.0315338
95,64,MPI DT,0.025912800000000003,0.0153348
96,64,MPI DT,0.024671199999999997,0.026449599999999997
1,128,SEQ,4.68e-05,5.6999999999999996e-05
1,128,MPI B,0.000273,6.280000000000001e-05
2,128,MPI B,0.0002832,0.00018319999999999998
3,128,MPI B,0.0003836,0.0006196
4,128,MPI B,0.0006580000000000001,0.0006270000000000001
5,128,MPI B,0.00047000000000000004,0.000652
6,128,MPI B,0.00048120000000000004,0.0006657999999999999
7,128,MPI B,0.0004854000000000001,0.0006869999999999999
8,128,MPI B,0.0007236,0.0008746
9,128,MPI B,0.0005598000000000001,0.000767
10,128,MPI B,0.000464,0.0008775999999999999
11,128,MPI B,0.000487,0.0008676000000000002
12,128,MPI B,0.00037539999999999996,0.0008591999999999999
13,128,MPI B,0.0004648,0.0008866000000000001
14,128,MPI B,0.0007078,0.0010054
15,128,MPI B,0.0006556,0.0008905999999999999
16,128,MPI B,0.0006668,0.0008316
17,128,MPI B,0.00039319999999999996,0.000919
18,128,MPI B,0.00046819999999999994,0.0009228
19,128,MPI B,0.0006418,0.0009614000000000001
20,128,MPI B,0.0005193999999999999,0.0010678
21,128,MPI B,0.0005752,0.0009974
22,128,MPI B,0.0004932,0.0009524
23,128,MPI B,0.00041860000000000004,0.0011246000000000003
24,128,MPI B,0.0004424,0.0010517999999999999
25,128,MPI B,0.0005353999999999999,0.0010881999999999999
26,128,MPI B,0.0005418,0.0009655999999999999
27,128,MPI B,0.00051,0.0012928
28,128,MPI B,0.0008074,0.00125
29,128,MPI B,0.0007778,0.0011734000000000002
30,128,MPI B,0.000637,0.0012206
31,128,MPI B,0.000741,0.0012574
32,128,MPI B,0.0008728,0.0009618
33,128,MPI B,0.0008058,0.0012743999999999998
34,128,MPI B,0.0008316,0.0013196000000000002
35,128,MPI B,0.0010772,0.001352
36,128,MPI B,0.0008293999999999999,0.001374
37,128,MPI B,0.0009010000000000001,0.0014017999999999997
38,128,MPI B,0.0007088000000000001,0.0017981999999999998
39,128,MPI B,0.0009158000000000001,0.0010726
40,128,MPI B,0.0005286000000000001,0.0010945999999999998
41,128,MPI B,0.0009270000000000001,0.0015109999999999998
42,128,MPI B,0.0019042,0.0016552000000000001
43,128,MPI B,0.0005560000000000001,0.0011206
44,128,MPI B,0.0006546,0.0011346
45,128,MPI B,0.0009394,0.0017482
46,128,MPI B,0.0006618,0.0011354
47,128,MPI B,0.0011078000000000001,0.0017763999999999998
48,128,MPI B,0.0009838,0.0011543999999999999
49,128,MPI B,0.0013532,0.0017414
50,128,MPI B,0.0008502,0.0011768
51,128,MPI B,0.0017373999999999996,0.0019410000000000005
52,128,MPI B,0.0012327999999999998,0.0012238
53,128,MPI B,0.0008176000000000001,0.0011582000000000003
54,128,MPI B,0.0015408,0.0020304000000000003
55,128,MPI B,0.0007376,0.0012406000000000001
56,128,MPI B,0.0008008000000000002,0.0012898
57,128,MPI B,0.0017074000000000002,0.0022238
58,128,MPI B,0.0013294000000000001,0.0012462
59,128,MPI B,0.0009876,0.0013258
60,128,MPI B,0.001345,0.0012615999999999999
61,128,MPI B,0.001532,0.0013126
62,128,MPI B,0.0011764,0.0013234000000000002
63,128,MPI B,0.0012756,0.0012889999999999998
64,128,MPI B,0.0012214,0.0011866
65,128,MPI B,0.0010452,0.0012632000000000001
66,128,MPI B,0.0015036000000000001,0.0013000000000000002
67,128,MPI B,0.0013801999999999998,0.0013238
68,128,MPI B,0.0013032000000000002,0.0013729999999999999
69,128,MPI B,0.001093,0.0014250000000000003
70,128,MPI B,0.0010112,0.0013628
71,128,MPI B,0.0010638000000000002,0.0013552
72,128,MPI B,0.0025201999999999994,0.0029282
73,128,MPI B,0.0012197999999999998,0.0013448
74,128,MPI B,0.0014772000000000001,0.0014024
75,128,MPI B,0.0012412,0.0014386
76,128,MPI B,0.0014249999999999998,0.001541
77,128,MPI B,0.0017383999999999998,0.0014481999999999997
78,128,MPI B,0.0028740000000000003,0.0031696000000000003
79,128,MPI B,0.0017647999999999997,0.001461
80,128,MPI B,0.0011182000000000002,0.0023488
81,128,MPI B,0.006501199999999999,0.0066099999999999996
82,128,MPI B,0.0096386,0.0033023999999999996
83,128,MPI B,0.005922200000000001,0.0015528
84,128,MPI B,0.0123586,0.0055604
85,128,MPI B,0.011382200000000002,0.009087599999999998
86,128,MPI B,0.0012636000000000001,0.0017036
87,128,MPI B,0.0032832,0.0036008
88,128,MPI B,0.0065364,0.0064352
89,128,MPI B,0.0038903999999999996,0.0016746
90,128,MPI B,0.020535200000000003,0.010267000000000002
91,128,MPI B,0.021999599999999998,0.015518599999999999
92,128,MPI B,0.0057355999999999996,0.0036788000000000003
93,128,MPI B,0.0144758,0.011687
94,128,MPI B,0.0273866,0.021555
95,128,MPI B,0.026112199999999995,0.0165806
96,128,MPI B,0.034749199999999994,0.0399364
1,128,MPI DT,6.6e-05,5.8e-05
2,128,MPI DT,0.0003636,0.0001114
3,128,MPI DT,0.0003096,0.00012880000000000001
4,128,MPI DT,0.0005282,0.0001298
5,128,MPI DT,0.00045519999999999995,0.00013780000000000002
6,128,MPI DT,0.0007132,0.0001318
7,128,MPI DT,0.0004194,0.0001352
8,128,MPI DT,0.000736,0.0001358
9,128,MPI DT,0.0004178,0.0001722
10,128,MPI DT,0.0004314,0.00019580000000000002
11,128,MPI DT,0.0005220000000000001,0.0002104
12,128,MPI DT,0.000516,0.00018160000000000002
13,128,MPI DT,0.0005946,0.0001832
14,128,MPI DT,0.00046999999999999993,0.00024380000000000002
15,128,MPI DT,0.0005892,0.0002114
16,128,MPI DT,0.0005656,0.0001706
17,128,MPI DT,0.0005974,0.00023040000000000002
18,128,MPI DT,0.0006975999999999999,0.0002366
19,128,MPI DT,0.0005244,0.00025620000000000005
20,128,MPI DT,0.00045599999999999997,0.0002644
21,128,MPI DT,0.0007868,0.0002712
22,128,MPI DT,0.00047940000000000005,0.0002254
23,128,MPI DT,0.0011173999999999997,0.00029600000000000004
24,128,MPI DT,0.000645,0.00030680000000000003
25,128,MPI DT,0.0006954,0.00033319999999999997
26,128,MPI DT,0.0004647999999999999,0.0002446
27,128,MPI DT,0.0008500000000000001,0.000496
28,128,MPI DT,0.0006542,0.0004027999999999999
29,128,MPI DT,0.0006596,0.0004198
30,128,MPI DT,0.0008969999999999999,0.0004596
31,128,MPI DT,0.0009314,0.0005028
32,128,MPI DT,0.0008338,0.00021840000000000002
33,128,MPI DT,0.0007792000000000001,0.0005252
34,128,MPI DT,0.0006709999999999999,0.0006468000000000001
35,128,MPI DT,0.0008342,0.0005534
36,128,MPI DT,0.0007086,0.000605
37,128,MPI DT,0.0008246,0.0006298
38,128,MPI DT,0.0012754,0.0008428000000000001
39,128,MPI DT,0.0004706,0.0004052
40,128,MPI DT,0.0005526000000000001,0.00032579999999999995
41,128,MPI DT,0.0008239999999999999,0.0007704000000000001
42,128,MPI DT,0.0008168,0.0008506
43,128,MPI DT,0.0005976,0.0006292
44,128,MPI DT,0.0006344,0.0004308
45,128,MPI DT,0.0009419999999999999,0.0009417999999999999
46,128,MPI DT,0.0006371999999999999,0.0005449999999999999
47,128,MPI DT,0.001001,0.0011459999999999999
48,128,MPI DT,0.0008692,0.0006672
49,128,MPI DT,0.0011742,0.0010442
50,128,MPI DT,0.0008632,0.000847
51,128,MPI DT,0.0013274,0.0013763999999999998
52,128,MPI DT,0.0009153999999999999,0.0006992
53,128,MPI DT,0.0012276000000000001,0.0018616000000000001
54,128,MPI DT,0.0016281999999999998,0.0014246
55,128,MPI DT,0.0009916,0.0007951999999999999
56,128,MPI DT,0.0012158,0.0007285999999999999
57,128,MPI DT,0.0015612,0.0018096000000000002
58,128,MPI DT,0.0011317999999999999,0.0008012
59,128,MPI DT,0.0010241999999999999,0.0008200000000000001
60,128,MPI DT,0.0007702,0.0008762
61,128,MPI DT,0.0012148,0.0009152
62,128,MPI DT,0.0009454000000000001,0.0010263999999999998
63,128,MPI DT,0.0012308,0.0008372000000000001
64,128,MPI DT,0.0012125999999999999,0.000709
65,128,MPI DT,0.001366,0.0009143999999999999
66,128,MPI DT,0.001486,0.0008188
67,128,MPI DT,0.0010764000000000001,0.0009116
68,128,MPI DT,0.0015044,0.0010111999999999999
69,128,MPI DT,0.0012682000000000001,0.0008487999999999999
70,128,MPI DT,0.001171,0.0009096
71,128,MPI DT,0.0060938,0.006023199999999999
72,128,MPI DT,0.0025994,0.0024506
73,128,MPI DT,0.0016156,0.0009316
74,128,MPI DT,0.0015348,0.0009524
75,128,MPI DT,0.0013919999999999998,0.00107
76,128,MPI DT,0.0013086,0.0010684
77,128,MPI DT,0.0014338,0.0009488
78,128,MPI DT,0.0029058,0.002788
79,128,MPI DT,0.0010535999999999998,0.0010501999999999998
80,128,MPI DT,0.0010738000000000002,0.001057
81,128,MPI DT,0.0011832000000000001,0.0010026
82,128,MPI DT,0.009976799999999997,0.0101474
83,128,MPI DT,0.0009986,0.0012584000000000002
84,128,MPI DT,0.005143,0.0030299999999999997
85,128,MPI DT,0.0016156,0.0010826
86,128,MPI DT,0.0015989999999999997,0.0012284000000000002
87,128,MPI DT,0.007311200000000001,0.0034710000000000006
88,128,MPI DT,0.0124224,0.004329
89,128,MPI DT,0.0098234,0.006268999999999999
90,128,MPI DT,0.013494799999999998,0.013830199999999997
91,128,MPI DT,0.0080576,0.0083068
92,128,MPI DT,0.032538,0.0248736
93,128,MPI DT,0.023760200000000002,0.013980199999999998
94,128,MPI DT,0.019440000000000002,0.016111800000000003
95,128,MPI DT,0.022866400000000002,0.01869
96,128,MPI DT,0.0161634,0.019017200000000005
1,256,SEQ,0.00018439999999999998,0.00044400000000000006
1,256,MPI B,0.00019319999999999998,0.0004346
2,256,MPI B,0.00040540000000000004,0.0006284
3,256,MPI B,0.0006012,0.0011836
4,256,MPI B,0.0006494,0.001316
5,256,MPI B,0.0008302,0.0015201999999999998
6,256,MPI B,0.0008608000000000001,0.0015516
7,256,MPI B,0.0008134,0.0014826000000000002
8,256,MPI B,0.0009934000000000002,0.0018006
9,256,MPI B,0.0007424,0.0017448
10,256,MPI B,0.0007896,0.001767
11,256,MPI B,0.0009116,0.0020414
12,256,MPI B,0.0007737999999999999,0.0018572000000000003
13,256,MPI B,0.000878,0.001965
14,256,MPI B,0.0008508,0.0020741999999999996
15,256,MPI B,0.0008308000000000001,0.0019094
16,256,MPI B,0.0012932,0.0020521999999999997
17,256,MPI B,0.000904,0.002041
18,256,MPI B,0.0010308,0.0023321999999999996
19,256,MPI B,0.0009974,0.002035
20,256,MPI B,0.0011082000000000002,0.0024618
21,256,MPI B,0.0010662,0.0021688
22,256,MPI B,0.0012412,0.0022326000000000004
23,256,MPI B,0.0013628000000000002,0.0024966000000000003
24,256,MPI B,0.0014838,0.0023162
25,256,MPI B,0.0011516,0.0022105999999999996
26,256,MPI B,0.0011018,0.0022388
27,256,MPI B,0.0012962000000000002,0.0028624
28,256,MPI B,0.0013012,0.0027658
29,256,MPI B,0.0012634,0.0023634
30,256,MPI B,0.0013416,0.0024362
31,256,MPI B,0.0013072000000000001,0.0023916000000000002
32,256,MPI B,0.0018766000000000002,0.0020348
33,256,MPI B,0.001425,0.0024883999999999996
34,256,MPI B,0.0016112000000000001,0.0026112
35,256,MPI B,0.0015623999999999998,0.0026644
36,256,MPI B,0.0015178,0.0027424
37,256,MPI B,0.0016094,0.0029936
38,256,MPI B,0.0014846,0.0032343999999999997
39,256,MPI B,0.0012244,0.0024070000000000003
40,256,MPI B,0.0017298,0.0029932
41,256,MPI B,0.0016683999999999998,0.0029628000000000002
42,256,MPI B,0.0016989999999999998,0.0032588000000000005
43,256,MPI B,0.0015287999999999999,0.0024973999999999994
44,256,MPI B,0.0018709999999999998,0.0031504000000000002
45,256,MPI B,0.002009,0.0034586
46,256,MPI B,0.0016660000000000002,0.0025474
47,256,MPI B,0.0021974,0.0035412
48,256,MPI B,0.0013831999999999998,0.0027175999999999997
49,256,MPI B,0.0024246000000000003,0.0037603999999999997
50,256,MPI B,0.0017678,0.0028326
51,256,MPI B,0.0026632,0.0040352
52,256,MPI B,0.0016112000000000001,0.0027726000000000005
53,256,MPI B,0.0018184000000000002,0.0028848
54,256,MPI B,0.0019123999999999994,0.0031037999999999994
55,256,MPI B,0.0017016000000000004,0.0030182
56,256,MPI B,0.0020604,0.003041
57,256,MPI B,0.0031778,0.0043782000000000005
58,256,MPI B,0.0019022000000000002,0.003134
59,256,MPI B,0.00198,0.0032357999999999996
60,256,MPI B,0.002209,0.0031858
61,256,MPI B,0.002101,0.0033209999999999997
62,256,MPI B,0.0020356,0.0033034
63,256,MPI B,0.0024619999999999998,0.0034069999999999994
64,256,MPI B,0.00222,0.002388
65,256,MPI B,0.0025272,0.0035462000000000002
66,256,MPI B,0.0022966,0.003521
67,256,MPI B,0.0024187999999999996,0.0036372
68,256,MPI B,0.0025358000000000004,0.0037182
69,256,MPI B,0.002781,0.003592
70,256,MPI B,0.0026054,0.0036785999999999998
71,256,MPI B,0.002474,0.003809
72,256,MPI B,0.0028460000000000004,0.004076399999999999
73,256,MPI B,0.0027212000000000004,0.0036910000000000007
74,256,MPI B,0.0029212,0.0038795999999999995
75,256,MPI B,0.0030604,0.0043006
76,256,MPI B,0.0014258,0.0024527999999999998
77,256,MPI B,0.0103874,0.0086266
78,256,MPI B,0.0032162,0.0045296
79,256,MPI B,0.0030716,0.004220600000000001
80,256,MPI B,0.014707600000000001,0.0042194
81,256,MPI B,0.0032128000000000005,0.0044242000000000005
82,256,MPI B,0.0032316,0.0046624
83,256,MPI B,0.009851,0.0091912
84,256,MPI B,0.0032654000000000003,0.004747599999999999
85,256,MPI B,0.0034822,0.0046435999999999995
86,256,MPI B,0.0061998,0.0077182
87,256,MPI B,0.0097288,0.005166200000000001
88,256,MPI B,0.0190198,0.020588600000000002
89,256,MPI B,0.014965800000000001,0.008516800000000001
90,256,MPI B,0.0017399999999999998,0.0028208
91,256,MPI B,0.024121399999999998,0.016064799999999997
92,256,MPI B,0.006430999999999999,0.0054522
93,256,MPI B,0.017011,0.014302800000000001
94,256,MPI B,0.0329206,0.028576
95,256,MPI B,0.0310408,0.031342
96,256,MPI B,0.039005,0.0390388
1,256,MPI DT,0.0003926,0.00041640000000000004
2,256,MPI DT,0.0004732,0.0003938
3,256,MPI DT,0.0005914,0.00044720000000000003
4,256,MPI DT,0.0006508000000000001,0.0004971999999999999
5,256,MPI DT,0.0008232,0.00045579999999999997
6,256,MPI DT,0.0008400000000000001,0.00046820000000000005
7,256,MPI DT,0.0008579999999999999,0.00048259999999999997
8,256,MPI DT,0.0009338,0.00046740000000000003
9,256,MPI DT,0.0007424,0.0005976
10,256,MPI DT,0.0007474,0.0006302
11,256,MPI DT,0.000882,0.0005914000000000001
12,256,MPI DT,0.0008578,0.0005901999999999999
13,256,MPI DT,0.0008914,0.0006540000000000001
14,256,MPI DT,0.0009872000000000001,0.0006929999999999999
15,256,MPI DT,0.0009682,0.0006796
16,256,MPI DT,0.0013146000000000002,0.0005466
17,256,MPI DT,0.000917,0.0007781999999999999
18,256,MPI DT,0.0010919999999999999,0.0008085999999999999
19,256,MPI DT,0.0011782,0.0007551999999999999
20,256,MPI DT,0.0011145999999999999,0.0010646
21,256,MPI DT,0.0009787999999999997,0.0008074000000000001
22,256,MPI DT,0.0010221999999999998,0.0008508
23,256,MPI DT,0.0010404,0.0008870000000000001
24,256,MPI DT,0.0013042,0.0009406
25,256,MPI DT,0.0009358,0.0007642
26,256,MPI DT,0.0009805999999999999,0.0008162000000000001
27,256,MPI DT,0.0014443999999999998,0.0012808
28,256,MPI DT,0.0014478,0.0011934
29,256,MPI DT,0.0012076,0.0009528
30,256,MPI DT,0.0011548,0.0010208
31,256,MPI DT,0.001252,0.0011656
32,256,MPI DT,0.0016879999999999996,0.0006374
33,256,MPI DT,0.001406,0.0011496
34,256,MPI DT,0.0014068000000000002,0.0011988000000000003
35,256,MPI DT,0.0014154,0.0012822
36,256,MPI DT,0.0015057999999999998,0.0013520000000000001
37,256,MPI DT,0.0014818000000000001,0.0013278
38,256,MPI DT,0.0019556,0.0014464
39,256,MPI DT,0.001065,0.0009203999999999998
40,256,MPI DT,0.0017088000000000003,0.0015318
41,256,MPI DT,0.0017054,0.0015027999999999999
42,256,MPI DT,0.0016218,0.0015768000000000002
43,256,MPI DT,0.0012624,0.0011164
44,256,MPI DT,0.0019069999999999996,0.001764
45,256,MPI DT,0.0019828,0.0018966
46,256,MPI DT,0.0013582,0.0012071999999999999
47,256,MPI DT,0.0022424,0.0021282000000000002
48,256,MPI DT,0.0015362000000000002,0.0012388
49,256,MPI DT,0.0023450000000000003,0.0021936000000000004
50,256,MPI DT,0.0015124000000000001,0.001413
51,256,MPI DT,0.0024974000000000003,0.0024106
52,256,MPI DT,0.001669,0.0013867999999999999
53,256,MPI DT,0.0017326000000000002,0.0015148
54,256,MPI DT,0.0019142,0.0014644
55,256,MPI DT,0.0018124,0.0015578000000000002
56,256,MPI DT,0.0017492,0.001814
57,256,MPI DT,0.0030254,0.0030592
58,256,MPI DT,0.0017842000000000001,0.001745
59,256,MPI DT,0.0019133999999999998,0.0017766000000000001
60,256,MPI DT,0.0020786000000000003,0.0018774
61,256,MPI DT,0.0022670000000000004,0.0019349999999999999
62,256,MPI DT,0.0022922,0.0019076
63,256,MPI DT,0.0023515999999999997,0.0020196
64,256,MPI DT,0.0023296,0.0009358
65,256,MPI DT,0.002295,0.0020574
66,256,MPI DT,0.0025452,0.0023872
67,256,MPI DT,0.0025236,0.0022412
68,256,MPI DT,0.0024879999999999998,0.00247
69,256,MPI DT,0.0025046,0.0023325999999999998
70,256,MPI DT,0.0026124,0.0022262000000000002
71,256,MPI DT,0.0027652,0.0026322000000000003
72,256,MPI DT,0.0025838,0.0025114
73,256,MPI DT,0.0027108,0.002523
74,256,MPI DT,0.0031672,0.002561
75,256,MPI DT,0.009796799999999998,0.0074824
76,256,MPI DT,0.0036593999999999993,0.001478
77,256,MPI DT,0.0031208,0.0030012
78,256,MPI DT,0.0032335999999999997,0.0027452
79,256,MPI DT,0.0028926,0.0029686
80,256,MPI DT,0.0031530000000000004,0.0030841999999999996
81,256,MPI DT,0.0031208,0.0030802000000000004
82,256,MPI DT,0.007676,0.007822800000000001
83,256,MPI DT,0.007786599999999999,0.0079068
84,256,MPI DT,0.003307,0.0033434000000000007
85,256,MPI DT,0.0033715999999999998,0.0036263999999999997
86,256,MPI DT,0.0166556,0.006704400000000001
87,256,MPI DT,0.008616200000000001,0.0037372000000000004
88,256,MPI DT,0.0167582,0.0058422000000000005
89,256,MPI DT,0.007577200000000001,0.006856000000000001
90,256,MPI DT,0.0016344,0.0016454
91,256,MPI DT,0.011423999999999998,0.0082006
92,256,MPI DT,0.009138,0.009507000000000002
93,256,MPI DT,0.0044944,0.004015599999999999
94,256,MPI DT,0.013109800000000001,0.017938600000000002
95,256,MPI DT,0.038969800000000006,0.0248808
96,256,MPI DT,0.03131540000000001,0.027256000000000002
1,512,SEQ,0.0011124,0.0029177999999999995
1,512,MPI B,0.0011380000000000001,0.0028306
2,512,MPI B,0.0012883999999999999,0.0033712
3,512,MPI B,0.0015558,0.004266
4,512,MPI B,0.0016034,0.004585400000000001
5,512,MPI B,0.0020774,0.0051786
6,512,MPI B,0.0020894,0.0056104
7,512,MPI B,0.0020364,0.005809199999999999
8,512,MPI B,0.0019814,0.0061443999999999995
9,512,MPI B,0.002092,0.0054896
10,512,MPI B,0.0021468,0.0057738
11,512,MPI B,0.0022696,0.006478
12,512,MPI B,0.0022262,0.0060812
13,512,MPI B,0.0021032,0.0058876
14,512,MPI B,0.0021432,0.006596199999999999
15,512,MPI B,0.0023332,0.0061622000000000005
16,512,MPI B,0.0022727999999999997,0.0068471999999999995
17,512,MPI B,0.0028432,0.0070036000000000005
18,512,MPI B,0.0031458,0.007843
19,512,MPI B,0.0031063999999999996,0.0072262
20,512,MPI B,0.0032481999999999997,0.0079292
21,512,MPI B,0.0031523999999999996,0.008177799999999999
22,512,MPI B,0.0031216,0.0075546
23,512,MPI B,0.0034568000000000003,0.0085682
24,512,MPI B,0.00341,0.008371
25,512,MPI B,0.0033306000000000004,0.0077578
26,512,MPI B,0.0035881999999999997,0.0081132
27,512,MPI B,0.0038096,0.009034
28,512,MPI B,0.0038662,0.008755599999999999
29,512,MPI B,0.0039662000000000005,0.0090722
30,512,MPI B,0.004103400000000001,0.0089934
31,512,MPI B,0.004081800000000001,0.009094
32,512,MPI B,0.004287,0.0093922
33,512,MPI B,0.0042028000000000005,0.009266600000000002
34,512,MPI B,0.0046174,0.0096836
35,512,MPI B,0.004458999999999999,0.009296000000000002
36,512,MPI B,0.0047848000000000005,0.009786800000000002
37,512,MPI B,0.004613,0.009624000000000002
38,512,MPI B,0.004975599999999999,0.010085799999999999
39,512,MPI B,0.0044935999999999995,0.008911400000000002
40,512,MPI B,0.004838,0.009252
41,512,MPI B,0.0050314,0.0099926
42,512,MPI B,0.005665999999999999,0.010631199999999999
43,512,MPI B,0.0051538,0.009257
44,512,MPI B,0.0054476,0.010518
45,512,MPI B,0.0056294000000000005,0.010587000000000001
46,512,MPI B,0.0050425999999999995,0.009849199999999999
47,512,MPI B,0.006091000000000001,0.0112942
48,512,MPI B,0.0056765999999999995,0.0101308
49,512,MPI B,0.006217,0.0115336
50,512,MPI B,0.0055002,0.0099764
51,512,MPI B,0.006011,0.0111496
52,512,MPI B,0.0062071999999999995,0.010816000000000001
53,512,MPI B,0.005614200000000001,0.0101478
54,512,MPI B,0.0065164,0.012100200000000002
55,512,MPI B,0.00643,0.0112856
56,512,MPI B,0.005583199999999999,0.010599
57,512,MPI B,0.006719999999999999,0.012151599999999999
58,512,MPI B,0.0073258,0.012848599999999998
59,512,MPI B,0.006089,0.011696000000000002
60,512,MPI B,0.006579799999999999,0.0115348
61,512,MPI B,0.006863800000000001,0.0116716
62,512,MPI B,0.0067506,0.011599
63,512,MPI B,0.0072426,0.011653400000000001
64,512,MPI B,0.007104000000000001,0.0118166
65,512,MPI B,0.0063914,0.010961799999999999
66,512,MPI B,0.006376799999999999,0.010944600000000002
67,512,MPI B,0.006561599999999999,0.011200199999999999
68,512,MPI B,0.007058200000000001,0.011516000000000002
69,512,MPI B,0.0087986,0.013442400000000002
70,512,MPI B,0.008656800000000001,0.0141452
71,512,MPI B,0.0091308,0.014122199999999998
72,512,MPI B,0.0089062,0.013666600000000001
73,512,MPI B,0.007255200000000001,0.011739000000000001
74,512,MPI B,0.007431600000000001,0.011183400000000001
75,512,MPI B,0.008999,0.014219
76,512,MPI B,0.0083452,0.011504200000000001
77,512,MPI B,0.0079764,0.012155
78,512,MPI B,0.0104416,0.015692400000000002
79,512,MPI B,0.007769599999999999,0.0120546
80,512,MPI B,0.013516,0.016361399999999998
81,512,MPI B,0.008468800000000002,0.0130306
82,512,MPI B,0.0085978,0.013902399999999999
83,512,MPI B,0.0092566,0.0135152
84,512,MPI B,0.018403999999999997,0.018977
85,512,MPI B,0.014382800000000001,0.016290400000000003
86,512,MPI B,0.019942599999999998,0.0199204
87,512,MPI B,0.017990399999999997,0.0179834
88,512,MPI B,0.0169106,0.020802400000000002
89,512,MPI B,0.0183624,0.0202838
90,512,MPI B,0.013055800000000001,0.0159854
91,512,MPI B,0.026343600000000002,0.0256312
92,512,MPI B,0.016509000000000003,0.0197876
93,512,MPI B,0.015842000000000002,0.0169294
94,512,MPI B,0.0136954,0.015521799999999999
95,512,MPI B,0.0247454,0.0283192
96,512,MPI B,0.033422999999999994,0.0315392
1,512,MPI DT,0.0011096,0.0029164000000000004
2,512,MPI DT,0.0012017999999999998,0.0020054
3,512,MPI DT,0.0015065999999999999,0.0018936
4,512,MPI DT,0.0016302,0.0018776
5,512,MPI DT,0.0021330000000000003,0.0019905999999999995
6,512,MPI DT,0.001933,0.0020264000000000002
7,512,MPI DT,0.0020328,0.002043
8,512,MPI DT,0.0018964,0.0020194
9,512,MPI DT,0.0020498,0.0021658
10,512,MPI DT,0.0022113999999999997,0.0022394
11,512,MPI DT,0.002087,0.0022752
12,512,MPI DT,0.0021488,0.0027554000000000003
13,512,MPI DT,0.0022147999999999994,0.0027419999999999996
14,512,MPI DT,0.0021409999999999997,0.002906
15,512,MPI DT,0.0022394000000000003,0.0030978
16,512,MPI DT,0.0024056,0.0030922
17,512,MPI DT,0.0029404,0.002743
18,512,MPI DT,0.0030684,0.0029392000000000003
19,512,MPI DT,0.0030418,0.0028638000000000005
20,512,MPI DT,0.0030848,0.0030362
21,512,MPI DT,0.0032357999999999996,0.0029964
22,512,MPI DT,0.0030388000000000004,0.0030727999999999997
23,512,MPI DT,0.0035743999999999997,0.0034617999999999997
24,512,MPI DT,0.0034904,0.0034243999999999998
25,512,MPI DT,0.0035007999999999997,0.0035066
26,512,MPI DT,0.0035964000000000005,0.0036947999999999994
27,512,MPI DT,0.0036528000000000003,0.0037466
28,512,MPI DT,0.0038772,0.0037808
29,512,MPI DT,0.0039038000000000002,0.0038286
30,512,MPI DT,0.0040804,0.004102799999999999
31,512,MPI DT,0.004034600000000001,0.0040112
32,512,MPI DT,0.004346600000000001,0.004229599999999999
33,512,MPI DT,0.0043490000000000004,0.0042558
34,512,MPI DT,0.0044472,0.0044226000000000005
35,512,MPI DT,0.0046156,0.004355599999999999
36,512,MPI DT,0.0047508,0.0044908000000000005
37,512,MPI DT,0.004646,0.0048438000000000005
38,512,MPI DT,0.005142,0.0051496
39,512,MPI DT,0.0046498,0.0044248
40,512,MPI DT,0.0048016,0.0046784
41,512,MPI DT,0.004602,0.0045274
42,512,MPI DT,0.005754,0.005947200000000001
43,512,MPI DT,0.0053742,0.0050062
44,512,MPI DT,0.0054766,0.005562
45,512,MPI DT,0.005492400000000001,0.0052912
46,512,MPI DT,0.005118599999999999,0.005230800000000001
47,512,MPI DT,0.005843,0.0060317999999999995
48,512,MPI DT,0.0053008000000000005,0.005205799999999999
49,512,MPI DT,0.006628200000000001,0.006644599999999999
50,512,MPI DT,0.0057508,0.0055936
51,512,MPI DT,0.0058568,0.0063242
52,512,MPI DT,0.0062252,0.0063086
53,512,MPI DT,0.0052928,0.0054836
54,512,MPI DT,0.0065886,0.007013800000000001
55,512,MPI DT,0.0069096,0.006647
56,512,MPI DT,0.005901399999999999,0.0058218
57,512,MPI DT,0.0066958,0.0070263999999999995
58,512,MPI DT,0.007195199999999999,0.0072651999999999994
